pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type,pred_relation,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
gold_none_008140,clintox_tox,clintox_tox_001358,clintox_tox_001322,CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CCOC(=O)C1(c2ccccc2)CC[NH+](CCC(C#N)(c2ccccc2)c2ccccc2)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008141,chembl36_external,chembl36_hard_0035718,chembl36_hard_0096103,C/C=C/c1ccc(O)c(-c2cc(/C=C/C)ccc2O)c1,C=CCc1cc(C=O)c(OCC)c(-c2ccc(OCC)c(CC=C)c2)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008142,chembl36_external,chembl36_hard_0035718,chembl36_hard_0095750,C/C=C/c1ccc(O)c(-c2cc(/C=C/C)ccc2O)c1,C=CCc1cc(-c2ccc(O)c(CC=C)c2)ccc1O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,family,False,False,False,False,True
gold_none_008143,chembl36_external,chembl36_hard_0035718,chembl36_hard_0096737,C/C=C/c1ccc(O)c(-c2cc(/C=C/C)ccc2O)c1,C=CCc1ccc(O)c(-c2cccc(CC=C)c2O)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008144,chembl36_external,chembl36_hard_0068600,chembl36_hard_0118732,C=CC(=O)N1CCCC(Oc2nn(C(C)(C)C)c3ncnc(N)c23)C1,CC(=O)N(Cc1noc(C2CC2)n1)C1CCN(Cc2nccn2C)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008145,chembl36_external,chembl36_hard_0066021,chembl36_hard_0066032,C=CC(=O)N(C)[C@@H]1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,C=CC(=O)N(C)[C@H]1CN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1F,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008146,chembl36_external,chembl36_hard_0066021,chembl36_hard_0072372,C=CC(=O)N(C)[C@@H]1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1C,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008147,chembl36_external,chembl36_hard_0066021,chembl36_hard_0066032,C=CC(=O)N(C)[C@@H]1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,C=CC(=O)N(C)[C@H]1CN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1F,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008148,chembl36_external,chembl36_hard_0139088,chembl36_hard_0101098,CC(=O)NCc1ccc(-c2csc(NC(=O)CCc3ccco3)n2)cc1,C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008149,chembl36_external,chembl36_hard_0064173,chembl36_hard_0064174,C=C1[C@@H]([C@@]2(C)[C@H](OC(C)=O)CC(=O)C(C)(C)[C@@H]2CC(=O)OC)[C@@H](OC(C)=O)[C@H](OC(=O)C(C)C)[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]132,C=C1[C@@H]([C@@]2(C)[C@H](OC(C)=O)CC(=O)C(C)(C)[C@@H]2CC(=O)OC)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]132,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008150,chembl36_external,chembl36_hard_0064173,chembl36_hard_0064091,C=C1[C@@H]([C@@]2(C)[C@H](OC(C)=O)CC(=O)C(C)(C)[C@@H]2CC(=O)OC)[C@@H](OC(C)=O)[C@H](OC(=O)C(C)C)[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]132,C=C1[C@@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(O)[C@H](O)[C@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(=O)C(C)C)[C@H]1OC(C)=O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008151,zinc15_external,zinc15_hard_0045283,zinc15_hard_0010729,CCS(=O)(=O)NCC(=O)N[C@@](C)(CNC(=O)C1CC1)C1CC1,CCC1(C(=O)NC[C@@H](C2CC2)N(C)C(=O)CC(C)C)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008152,zinc15_external,zinc15_hard_0045283,zinc15_hard_0017971,CCS(=O)(=O)NCC(=O)N[C@@](C)(CNC(=O)C1CC1)C1CC1,CNC(=O)[C@@H](C)N1CC[C@@H]2CN(C(=O)CS(C)(=O)=O)C[C@@H]2C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008153,chembl36_external,chembl36_hard_0086056,zinc15_hard_0009184,C=CCN1C(=O)NC(=O)/C(=C\NNC(=O)c2ccncc2)C1=O,Cc1oc(NC(=O)COC(=O)c2nccnc2N)c(C#N)c1C,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008154,zinc15_external,zinc15_hard_0031024,zinc15_hard_0012969,CN1C[C@H](C(=O)NC2CN(C(=O)c3ccnc4[nH]nnc34)C2)NC1=O,CN(C(=O)Cc1cnoc1)[C@H]1CN(c2ccc3nnnn3n2)C[C@@H]1O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008155,chembl36_external,chembl36_hard_0069325,chembl36_hard_0069761,C=CC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,C=CC(=O)N1CCC[C@H](c2nn(-c3ccc(Oc4ccccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008156,chembl36_external,chembl36_hard_0069325,chembl36_hard_0069757,C=CC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,C=CC(=O)N1CCC[C@H](c2nn(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,family,False,False,False,False,True
gold_none_008157,chembl36_external,chembl36_hard_0069325,chembl36_hard_0107770,C=CC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,CC#CC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008158,chembl36_external,chembl36_hard_0058120,chembl36_hard_0058121,C=C1C(C)=Cc2c(O)c(C)c(CCO)c(C)c21,C=C1C(C)=Cc2c(O)c(C)c(CCOC(C)=O)c(C)c21,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008159,chembl36_external,chembl36_hard_0058120,chembl36_hard_0059120,C=C1C(C)=Cc2c(O)c(C)c(CCO)c(C)c21,C=C1CCC2=C(C)CC[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008160,chembl36_external,chembl36_hard_0078720,chembl36_hard_0117764,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(C4CCCN(C)C4)cc3OC)ncc2Cl)c1,CC(=O)N(C)c1cnn(C(=O)N2CC3CN(Cc4cccc(Oc5cccc(Cl)c5)c4)CC3C2)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008161,chembl36_external,chembl36_hard_0086124,chembl36_hard_0011431,C=CCN1C(=O)[C@]2(c3ccccc31)[C@H](c1cn(-c3ccccc3)nc1-c1ccccc1)[C@@](C#N)(C(=O)c1c[nH]c3ccccc13)CN2C,C#CCN1C(=O)[C@]2(c3ccccc31)[C@H](c1cn(-c3ccccc3)nc1-c1ccccc1)[C@@](C#N)(C(=O)c1c[nH]c3ccccc13)CN2C,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008162,chembl36_external,chembl36_hard_0086124,chembl36_hard_0011431,C=CCN1C(=O)[C@]2(c3ccccc31)[C@H](c1cn(-c3ccccc3)nc1-c1ccccc1)[C@@](C#N)(C(=O)c1c[nH]c3ccccc13)CN2C,C#CCN1C(=O)[C@]2(c3ccccc31)[C@H](c1cn(-c3ccccc3)nc1-c1ccccc1)[C@@](C#N)(C(=O)c1c[nH]c3ccccc13)CN2C,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008163,zinc15_external,zinc15_hard_0058575,zinc15_hard_0022659,O=C(N[C@@H]1CN([C@H]2CCNC2=O)C[C@H]1O)c1cccn2nccc12,Cn1nccc1C(=O)NCCCNCc1cc(-c2ccco2)on1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008164,chembl36_external,chembl36_hard_0123297,chembl36_hard_0069021,CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3cccnn3)cc2)C1,C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3cccnn3)cc2)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008165,chembl36_external,chembl36_hard_0123297,chembl36_hard_0123298,CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3cccnn3)cc2)C1,CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3cccnn3)cc2C)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008166,tox21_are,tox21_are_002464,chembl36_hard_0011081,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,C#CCN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008167,zinc15_external,zinc15_hard_0022699,zinc15_hard_0017507,CN(CCNC(=O)CCc1ccncn1)C(=O)[C@H]1CC1(F)F,O=C(Cc1cnc[nH]1)N1CC[C@]2(CCN(CC(F)F)C2=O)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008168,chembl36_external,chembl36_hard_0126963,chembl36_hard_0134272,CC(=O)N1CCOCC(Cc2ccc3c(ccn3C(C)=O)c2)C1,CC(=O)NCC(=O)N1CCOCC(Cc2ccc3c(ccn3C)c2)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008169,chembl36_external,chembl36_hard_0126963,chembl36_hard_0083261,CC(=O)N1CCOCC(Cc2ccc3c(ccn3C(C)=O)c2)C1,C=CCCCN1C(=O)NC(c2ccccc2)C(C(=O)OC)=C1C,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008170,zinc15_external,zinc15_hard_0009489,zinc15_hard_0033502,CN(CC(=O)N[C@]1(CO)CCOC1)[C@H]1CCS(=O)(=O)C1,COC[C@@]1(C(=O)N2CCS(=O)(=O)[C@@H](C)C2)CNCCO1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008171,chembl36_external,chembl36_hard_0006800,chembl36_hard_0093107,Brc1ccccc1CN1CCC(Cc2ccccc2)CC1,C=CCOc1ccccc1CN1CCC(Cc2ccccc2)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008172,chembl36_external,chembl36_hard_0006800,chembl36_hard_0003772,Brc1ccccc1CN1CCC(Cc2ccccc2)CC1,Br.c1ccc([C@H]2CN3CCC[C@H]3Cc3ccccc32)cc1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008173,chembl36_external,chembl36_hard_0006800,chembl36_hard_0088777,Brc1ccccc1CN1CCC(Cc2ccccc2)CC1,C=CCNC(=O)c1ccc(CN2CCC(Cc3ccccc3)CC2)cc1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008174,chembl36_external,chembl36_hard_0018266,hiv_005011,C#Cc1cccc(C(=O)NC2CCCN(C3Cc4ccccc4C3)C2)c1,CN1C(=O)C=C(C=Nc2ccc(-c3ccccc3)cc2)C2CCCCC21,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008175,tox21_ahr,tox21_ahr_005100,chembl36_hard_0052949,Cc1ccc2c(c1)OCC(=O)CO2,C=C(c1ccccc1)C(O)C(=O)O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008176,zinc15_external,zinc15_hard_0025352,zinc15_hard_0028322,CN(C)S(=O)(=O)C1(CNC(=O)N(C)[C@H]2C[C@@H](C(=O)O)C2)CC1,CO[C@]1(C)C[C@H](NC(=O)NCC2(CC(C)C)CC2)C1(C)C,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008177,zinc15_external,zinc15_hard_0025352,zinc15_hard_0031947,CN(C)S(=O)(=O)C1(CNC(=O)N(C)[C@H]2C[C@@H](C(=O)O)C2)CC1,COC(=O)[C@H](C)CS(=O)(=O)N1CCC2(CC1)CNC(=O)N2C,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008178,zinc15_external,zinc15_hard_0011980,zinc15_hard_0041303,Cc1noc(CCC(=O)N[C@@H]2CN(Cc3cn(C)nc3C)C[C@H]2O)n1,CO[C@@H](C)c1noc(CN2CCC[C@H]2CNC(=O)c2cn(C)cn2)n1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008179,zinc15_external,zinc15_hard_0056591,zinc15_hard_0005201,C/C(=C/C(=O)N[C@H](C)c1cn(C)nc1C)C(C)(C)C,CC[C@H](NC(=O)c1c(C(C)C)nn(C)c1Cl)C(F)F,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008180,zinc15_external,zinc15_hard_0056591,zinc15_hard_0048299,C/C(=C/C(=O)N[C@H](C)c1cn(C)nc1C)C(C)(C)C,COC[C@@H]1CN([C@@H]2CC[C@H](C)C2)Cc2ncn(C)c21,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008181,zinc15_external,zinc15_hard_0056591,zinc15_hard_0045924,C/C(=C/C(=O)N[C@H](C)c1cn(C)nc1C)C(C)(C)C,CCCCOC(=O)CSCCn1cc(Cl)cn1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008182,clintox_tox,clintox_tox_001222,bace_000030,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],CCCC[NH2+]C(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008183,clintox_tox,clintox_tox_001222,clintox_fda_001220,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008184,clintox_tox,clintox_tox_001222,chembl36_hard_0109143,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],CC#CC[C@H](C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)O,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008185,chembl36_external,chembl36_hard_0000467,chembl36_hard_0000460,Br.Br.O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,Br.Br.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008186,chembl36_external,chembl36_hard_0111368,tox21_mmp_002203,CC(/N=C(\NC#N)Nc1cccc([N+](=O)[O-])c1)C(C)(C)C,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008187,chembl36_external,chembl36_hard_0111368,zinc15_hard_0057321,CC(/N=C(\NC#N)Nc1cccc([N+](=O)[O-])c1)C(C)(C)C,CCn1[nH]c(C)nc1=NC(=O)N[C@@H](CO)c1ccccc1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008188,chembl36_external,chembl36_hard_0111368,chembl36_hard_0049456,CC(/N=C(\NC#N)Nc1cccc([N+](=O)[O-])c1)C(C)(C)C,C=C(CC(=O)Nc1ccc(CCCCCC)cc1)C(=O)O,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008189,chembl36_external,chembl36_hard_0124286,chembl36_hard_0124285,CC(=O)N1CCN(C(=O)CNC(=O)c2cccs2)CC1,CC(=O)N1CCN(C(=O)CNC(=O)c2ccc(C)s2)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008190,chembl36_external,chembl36_hard_0124286,chembl36_hard_0127217,CC(=O)N1CCN(C(=O)CNC(=O)c2cccs2)CC1,CC(=O)N1CC[C@@H]2O[C@H](C(=O)Nc3nc(C)cs3)C[C@@H]21,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008191,chembl36_external,chembl36_hard_0124286,chembl36_hard_0124285,CC(=O)N1CCN(C(=O)CNC(=O)c2cccs2)CC1,CC(=O)N1CCN(C(=O)CNC(=O)c2ccc(C)s2)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008192,zinc15_external,zinc15_hard_0027242,chembl36_hard_0006521,CC(=O)c1ccccc1OC[C@H](O)CN1CCCCCC1,Brc1cccc(OCCCN2CCCCCC2)c1.O=C(O)C(=O)O,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008193,zinc15_external,zinc15_hard_0027242,sider_gastro_000736,CC(=O)c1ccccc1OC[C@H](O)CN1CCCCCC1,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008194,chembl36_external,chembl36_hard_0019277,chembl36_hard_0037643,C#Cn1cnc(-c2ccccc2)c1,C/N=C(/N)Nc1cccc(-c2c[nH]cn2)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008195,chembl36_external,chembl36_hard_0019277,tox21_are_001195,C#Cn1cnc(-c2ccccc2)c1,c1ccc2c(c1)[nH]c1cnccc12,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008196,chembl36_external,chembl36_hard_0019277,clean_0007666,C#Cn1cnc(-c2ccccc2)c1,O=[N+]([O-])c1[nH]cnc1-c1ccccc1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008197,chembl36_external,chembl36_hard_0119927,chembl36_hard_0128573,CC(=O)N1CC(C)(C)c2cc(S(=O)(=O)N[C@H]3CCCc4ccccc43)ccc21,CC(=O)N1CCc2cc(S(=O)(=O)NC3CCCc4ccccc43)ccc21,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008198,chembl36_external,chembl36_hard_0119927,chembl36_hard_0081927,CC(=O)N1CC(C)(C)c2cc(S(=O)(=O)N[C@H]3CCCc4ccccc43)ccc21,C=CCC1(CC=C)CCCN1C(=O)c1cc(COc2ccccc2SC)on1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008199,zinc15_external,zinc15_hard_0015211,zinc15_hard_0014136,CC(C)(C)n1nnc(CNC(=O)C(=O)NC[C@@]2(C)CCOC2)n1,COCCC(=O)N1CCN(CCNC(=O)c2cnn(C)n2)CC1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008200,chembl36_external,chembl36_hard_0123476,chembl36_hard_0122737,CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,CC(=O)N1CCCC(Nc2ncccc2-c2cnc3nc[nH]c3n2)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008201,chembl36_external,chembl36_hard_0029044,chembl36_hard_0001510,C/C(=N\OCC(O)CNC(C)(C)C)c1c[nH]c2ccccc12,Br.CCOC(=O)c1c(CSC(=N)N)n(C)c2cc(Br)c(OC(C)=O)cc12,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008202,chembl36_external,chembl36_hard_0029044,zinc15_hard_0007835,C/C(=N\OCC(O)CNC(C)(C)C)c1c[nH]c2ccccc12,COc1ccccc1CNC(=O)N1CC[C@@H]2CC[C@H](C1)N2C,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008203,chembl36_external,chembl36_hard_0029044,bbbp_001510,C/C(=N\OCC(O)CNC(C)(C)C)c1c[nH]c2ccccc12,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008204,chembl36_external,chembl36_hard_0071620,chembl36_hard_0071619,C=CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,C=CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008205,chembl36_external,chembl36_hard_0071620,chembl36_hard_0071139,C=CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,C=CC(=O)N1CC[C@@H](c2nn(-c3ccc(Oc4cccc(F)c4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,family,False,False,False,False,True
gold_none_008206,chembl36_external,chembl36_hard_0071620,chembl36_hard_0107643,C=CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,CC#CC(=O)N1CCC(c2nn(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
gold_none_008207,chembl36_external,chembl36_hard_0078631,chembl36_hard_0033844,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C/C=C/C(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)N(C)C)n(C(C)C)c4c3)n2)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_murcko_scaffold,family,False,False,False,False,True
gold_none_008208,chembl36_external,chembl36_hard_0078631,chembl36_hard_0076030,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C=CC(=O)Nc1ccc(-c2c(-c3ccc(C4(NC)COC4)c(F)c3)c3c(N)ncnc3n2C)cc1,none,0,phase0_clean_corpus,hard_negative_gold,same_formula_constitutional_isomer,none,False,False,False,False,False
gold_none_008209,chembl36_external,chembl36_hard_0078631,chembl36_hard_0078629,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)N(C)C)n(C)c4c3)n2)c1,none,0,phase0_clean_corpus,hard_negative_gold,same_scaffold_mw_logp_matched,family,False,False,False,False,True
